Date,BTC-USD,GC=F,MXN=X,^MXX
2021-02-09,0.006161523959955284,0.0018560098088049592,-0.0004136887148905588,0.018631121679202334
2021-02-10,-0.03362488605290981,0.002887771272711781,-0.0009559955513378515,-0.00672421162156589
2021-02-11,0.0665910372634968,-0.008529800815017974,-0.0027166909059896938,-0.014717501522335974
2021-02-12,-0.008442623839676311,-0.0018083449964250153,-0.0031458561166261,0.003232623628437903
2021-02-16,0.03568097732123077,-0.013394831324706202,-0.0008503946425328923,0.0112226705120122
2021-02-17,0.05994196027730325,-0.014522577506703604,0.013847071553130474,0.008129101528038696
2021-02-18,-0.008997504596578998,0.0012986555585965398,-0.0006427758258952254,-0.012294186328040246
2021-02-19,0.08143096900475189,0.0013533463296615533,0.004734178639020703,0.008810311711347163
2021-02-22,-0.030074586775675316,0.01740055270532359,0.00882500367931538,0.0010361549343071985
2021-02-23,-0.09930198541853996,-0.0012729987380144525,0.012426121770463316,0.007157973046140631
2021-02-24,0.018042326886684945,-0.004433606679094204,-0.011028803572149415,-0.0025834667104794873
2021-02-25,-0.052539242009451814,-0.012246715487089666,-0.006615706144412314,-0.018628653108168303
2021-02-26,-0.016012490351298148,-0.026093354480996478,0.026172930564382524,0.006378670858697033
2021-03-01,0.07102929205219022,-0.003240539126816877,-0.0058022495711614885,0.00429817134783117
2021-03-02,-0.025231161886280384,0.006153831980225011,-0.0065196158213943756,0.020042910279173265
2021-03-03,0.04463205996986197,-0.010270571235681092,-0.0024508110883525447,0.015219877207004462
2021-03-04,-0.039120359814156846,-0.00880318149968351,0.0171175642265069,-0.00804867867546133
2021-03-05,0.007539701660092213,-0.0012939367339462882,0.008461433652615868,0.00735471368819729
2021-03-08,0.06783980379054055,-0.011955270216799208,0.005767693174535404,0.01581421969050112
2021-03-09,0.049335220420617,0.02318652056161219,0.01115911046932494,0.0005988563064331931
2021-03-10,0.021604243798385436,0.002854494048556644,-0.01412916196873426,0.009469983137236904
2021-03-11,0.032076714848716215,0.00046473937155089295,-0.013530687249055817,0.0026109210138476335
2021-03-12,-0.008183206626845796,-0.0016257613358544587,-0.013736444484311217,0.0020147489884467795
2021-03-16,-0.009195330249372913,0.006455350733316267,0.0025074487446887783,0.009086859877601716
2021-03-17,0.036369962842253134,-0.0021957279622206727,-0.0032608240216374096,-0.010880040868020857
2021-03-18,-0.017189693893861602,0.003127115005246095,-0.011482443555840827,-0.002246199783400682
2021-03-19,0.008429650137686817,0.0053112074249646035,0.005948600762311074,-0.011442594230569036
2021-03-22,-0.06542805215300285,-0.002067288121894273,0.008636092884718671,0.00419754571283848
2021-03-23,0.0038474981233158623,-0.00753832275760602,-0.004133967122129323,-0.011990607221197047
2021-03-24,-0.035891807492523076,0.00475449265051342,0.011300930805576481,0.0009421712467820864
2021-03-25,-0.020277031922222966,-0.004616538685031757,0.003608651597374557,0.006621192164204759
2021-03-26,0.06639992475218648,0.004232086877204555,-0.009575743471420317,0.007802633731629927
2021-03-29,0.04738872099995817,-0.011603727140356623,-0.0024415651100013758,0.007770668046931606
2021-03-30,0.020216245195582738,-0.016470972241106496,-0.001218963394860162,0.0033015569251049204
2021-03-31,1.9359634988669328e-05,0.017756413077116395,-0.0015227408743375692,-0.013750929574157134
2021-04-05,0.002359973377039193,0.00770215357439219,-0.013160019466524564,0.021157014489324277
2021-04-06,-0.014655445594718208,0.008396062536189852,2.517428732118354e-05,-0.005397808652265912
2021-04-07,-0.036833390122360865,-0.0008039186988587632,-0.006464744532972855,-0.0018253424908439841
2021-04-08,0.04058980823677527,0.009597191814547434,0.00182609298259373,0.0060609955416994765
2021-04-09,-0.0013536328475677317,-0.007684426015928891,-0.005559266409740138,-0.01163100431690045
2021-04-12,0.028301984860423568,-0.006940915113484825,0.003058371837394658,-0.005784288348652411
2021-04-13,0.06027376479221824,0.008664510410739235,-0.0007926310478444387,0.003200090280955026
2021-04-14,-0.00620063437737306,-0.006471152831168725,-0.003818971256214665,0.017390828841496786
2021-04-15,0.003237480473297971,0.017580263744765956,0.0009248989820407338,0.003812586992750555
2021-04-16,-0.027501379378466195,0.007703622633885132,-0.007475823482937849,0.004387979976826939
2021-04-19,-0.09498552082094913,-0.005396276327114924,-0.0008827846282005725,-0.013429097569870097
2021-04-20,0.013436976092944253,0.004464804060731575,-0.005264041897835914,0.009492880684829785
2021-04-21,-0.045454287638402646,0.00843976795583301,0.006740403355655955,0.006978354423614164
2021-04-22,-0.0397694659817468,-0.0061932139451247314,-0.0030280246468412653,0.004597880866125115
2021-04-23,-0.012917150838772984,-0.0023579335768069143,0.002333232882288261,-2.4825681148699097e-05
2021-04-26,0.057308519320564466,0.0012380141653769439,-0.004036597591744018,-0.003405101756388973
2021-04-27,0.018721407731506323,-0.0006744330062985471,0.0003053289020611416,-0.0022843179853673234
2021-04-28,-0.003787066282106566,-0.0026996900045697103,0.008761935935847065,-0.006642410208263283
2021-04-29,-0.02315733013830157,-0.0028761424127984325,-0.007035041529672159,0.008452568708086527
2021-04-30,0.07833176806484676,-0.00045242167799219857,0.006667584622978895,-0.018161768242013765
2021-05-03,-0.009521751320426874,0.013636606642951188,0.008564652093156155,0.010183810439422736
2021-05-04,-0.06760024652955021,-0.008708259112053973,-0.0003961876828413313,-0.0035143543005232702
2021-05-05,0.07669599321369813,0.004673908395987247,0.0003021478859899229,0.0014815690147258476
2021-05-06,-0.01789307689659958,0.017599924244015464,0.0028360075293138998,0.011056024329903824
2021-05-07,0.017020319573156195,0.008592660746867153,-0.008200466308043053,0.0064189220741806
2021-05-10,-0.02609308477509631,0.0034951802192091375,-0.009594148433622052,0.012551090603088566
2021-05-11,0.01512317249631967,-0.0008707350127551416,0.0010330464601475686,-0.004248475833053322
2021-05-12,-0.1332174549686006,-0.007244429789890039,0.002548054759135443,-0.018263490624503942
2021-05-13,0.011508648851976444,0.0006584402821587787,0.008931735367411653,0.0016595092484186225
2021-05-14,0.00330563837155351,0.007731097274066512,-0.009512501125687911,0.00798604641823486
2021-05-17,-0.12716430201942652,0.016105324115969877,-0.0040099409594202,0.003102824883328692
2021-05-18,-0.014426855146374762,0.0001606687165327525,-0.005490596297955896,0.008452732117240958
2021-05-19,-0.13766122609163733,0.007227754388629659,0.004381304888166904,-0.008175622543212024
2021-05-20,0.10216344466291027,0.0002657736602469374,0.004288677547243047,0.01063356519802161
2021-05-21,-0.08528232829817228,-0.00271022293756773,-0.002217473333911979,-0.002575788077347041
2021-05-24,0.037563346852005575,0.004209529823416602,0.0024410549108848656,-0.006446094539319436
2021-05-25,-0.007847826326095597,0.007163323875032379,-0.003177391794995321,-0.012757923203353894
2021-05-26,0.023227211885217036,0.0016859350315305832,0.001600046066585481,0.0056638963866249
2021-05-27,-0.021815700174415475,-0.0029454044666445967,-0.001758273852254355,0.01068048547965006
2021-05-28,-0.07126897282320166,0.0035870913136444305,0.004078893287036589,0.008317673186141628
2021-06-01,0.027657886279355948,0.00021026250410649538,-0.0017217123897138586,0.013621167565895043
2021-06-02,0.02426756732611457,0.0024173501113669005,0.002194109345017292,0.0005380086226163261
2021-06-03,0.043475133082156336,-0.019030169765727356,-0.0033264796494512083,-0.0023817132941520436
2021-06-04,-0.05902658087058821,0.009940197809753748,0.012344921507429385,-0.002852488221363192
2021-06-07,-0.09035784980954942,0.0037040955757943195,-0.009756547975873553,0.018684781190706268
2021-06-08,-0.0026243254847995168,-0.002425188495272401,-0.006092089331006356,-0.01093633074869449
2021-06-09,0.11569117681725527,0.0005284853745930462,-0.006069869020844165,-0.0008239453936699226
2021-06-10,-0.01720501684509279,0.0005282062253282316,0.0014313285633353878,0.0012401269256649972
2021-06-11,0.01721406171757467,-0.00886914116295856,-0.0013725368314623232,0.007863267546384778
2021-06-14,0.07724988872736538,-0.007137543538833557,0.00851129862477329,-0.005009545800266801
2021-06-15,0.004669320789865594,-0.005096566523605128,0.0036334931005481685,-0.0023782181307058226
2021-06-16,-0.05096256237308472,0.0026961445133459883,0.003921124935060805,-0.006464150300011684
2021-06-17,-0.007655308506355651,-0.04608763171383434,0.018809028585223153,-0.007439847083582696
2021-06-18,-0.0595545108824469,-0.0033262060275397465,0.000628461870196384,0.002325956509056093
2021-06-21,-0.11486082845287393,0.007862449359187895,0.010352408190384521,-7.708544063300682e-05
2021-06-22,0.02616961270137308,-0.0030867661069026164,-0.00563232973546568,-0.003692933452901337
2021-06-23,0.0374509295196066,0.003377807709884495,-0.008122057068147615,0.0008159274397310234
2021-06-24,0.027856637741157764,-0.0037592285578361695,-0.007051899954340191,0.0077243976044323315
2021-06-25,-0.0872604012088013,0.0005631899153806241,-0.017279201907889896,-0.00016735005134072
2021-06-28,0.08839294990913693,0.0016886187331002223,-0.0019499318244634578,-0.00392975252465777
2021-06-29,0.04162825758718758,-0.009440282641204889,0.0004527596092980257,-0.0002750988951824018
2021-06-30,-0.02305527321430456,0.0045382345010247516,-0.000709919937662562,-0.00094580596978322
2021-07-01,-0.04191448950075438,0.0028800403463464797,0.006631718209669124,0.0017327710915246985
2021-07-02,0.00967855812266083,0.0037727074045654785,0.003795957319328691,-0.0030545534736444724
2021-07-06,0.00997574917800259,0.006114677753476183,-0.00925531321683093,-0.003466958427843392
2021-07-07,-0.011095808977648836,0.004460551993309192,0.0094204738387893,8.031209482983748e-05
2021-07-08,-0.028886355129662422,-0.0010546902104149325,-0.0030612265321930954,-0.009630590129429462
2021-07-09,0.02800225791699673,0.005779075658564725,0.0015388505753719528,0.003983800655358971
2021-07-12,-0.019000054436449254,-0.0024861878453038555,-0.006025667986304883,0.0004173240743952089
2021-07-13,-0.013687548281983153,0.002160079985634278,-0.0016766981406504122,-0.010326600117762319
2021-07-14,0.003679352094793975,0.00823478734001215,0.010833486928860214,0.003265555723969804
2021-07-15,-0.031734999531688124,0.0022474239303842403,-0.0070476599239523985,0.016970926274842313
2021-07-16,-0.011302175908234458,-0.007602288464482521,0.0014291014353406961,-0.0025205973227482303
2021-07-19,-0.019213159166047822,-0.003196499767497918,-0.0012639801545449858,-0.02097107467790149
2021-07-20,-0.03278895069501786,0.001216383757163264,0.006727207896328746,0.0032690742142222895
2021-07-21,0.07727442675168827,-0.004417692800345763,0.0048881872615289534,0.01579884318399105
2021-07-22,0.006303573302191001,0.0011647765031341795,0.0005508147179587031,0.004103910030787805
2021-07-23,0.03925482537500802,-0.0019944463079986097,-0.0022032766746720167,0.0005560751482069914
2021-07-26,0.11184666245661079,-0.0014988748782024386,-0.002211177981468193,0.012519579448559082
2021-07-27,0.055424286615063156,0.0004447928225070896,-0.0016950786805202123,0.00025034854626704295
2021-07-28,0.014945713184850051,0.0,-0.003505738915083101,0.008516472218113025
2021-07-29,0.00031292265067750513,0.01761597731140596,-0.0020196536029772894,0.005657751026088453
2021-07-30,0.055666404612466414,-0.010157260857305284,-0.003133450811000138,-0.014840460211017037
2021-08-02,-0.07182579099729014,0.00303431538898824,0.0007203216110607258,2.2807048529971397e-05
2021-08-03,-0.02675797936526192,-0.00440019806799774,0.0018121334015914758,0.015027275302518683
2021-08-04,0.041792893187100555,0.0002209957568410914,-0.0019645930477615314,-0.008492102717441052
2021-08-05,0.02822946527400849,-0.0029826149760080467,0.004923791424066071,-0.0011817461122857198
2021-08-06,0.04763803587748594,-0.024984752199831983,-0.0016101293091503877,-0.0004122060033877606
2021-08-09,0.08288632521924955,-0.020795440673828103,0.007102407048598547,-0.004174810124396022
2021-08-10,-0.016830892309838696,0.0031333551918095726,3.5163231044688104e-06,0.004198374922623982
2021-08-11,0.00018877838873909702,0.012494201166051155,3.136169038375769e-05,0.00386275360186783
2021-08-12,-0.02555943636254754,-0.0007998311211925291,-0.007025178466180115,-0.00510430678978091
2021-08-13,0.07574073458615982,0.014979960647155455,0.0010978296259531728,0.008643539027269664
2021-08-16,-0.03742857633249941,0.006590848109512271,-0.004695385940839625,-0.0020592214301043965
2021-08-17,-0.028456465011732934,-0.001063307621077203,0.0011280209667439145,0.003730043862433252
2021-08-18,0.002367765389513554,-0.0019047755821078871,0.005907857872158084,0.007939650416658894
2021-08-19,0.04277544261522093,-0.0007858242216253197,0.002074781999098718,-0.017056850256483957
2021-08-20,0.056115872471717454,0.0004494151500220589,0.006395539864544997,0.006163696401526586
2021-08-23,0.004194894887738609,0.012464879939289686,0.010626172929272482,0.012454123843475662
2021-08-24,-0.037137725293038826,0.0013309807448158573,-0.003118070227188019,-0.0013378370144112584
2021-08-25,0.02630002081428562,-0.009636699517796554,-0.00550492717313944,0.0069325887275175635
2021-08-26,-0.04122830434622349,0.002236886315413855,0.0004949113709356023,-0.001044967247295192
2021-08-27,0.04508626296557394,0.013614565940651913,0.007439622706128857,0.0025807503232568862
2021-08-30,-0.04084260084326652,-0.004183626383395755,-0.00992806458790818,0.0033653320283102417
2021-08-31,0.0023738850726162664,0.0033167495854062867,-0.0012423498857963011,0.01335818085819751
2021-09-01,0.03562556399047523,-0.0010468454071970168,-0.003954912538556843,-0.020433440888558474
2021-09-02,0.009840830417728652,-0.002426796356136185,-0.0030833864536378153,-0.0024527241277104705
2021-09-03,0.014143210068944922,0.012274049782443841,-0.0017701233621184587,-0.00484529028395142
2021-09-07,-0.06425231382573349,-0.0191162813552318,-0.0037195606620701316,0.0022255073801884517
2021-09-08,-0.015375366885328479,-0.0028955249019967377,0.0019961461930133595,-0.009253634491701246
2021-09-09,0.006509485739778498,0.0037415945858505495,-1.5026934583883822e-05,-0.001450564682753397
2021-09-10,-0.032495484247323514,-0.0043396287538539635,-0.00029604463124066616,0.0024660383890566795
2021-09-13,0.0017637514696116074,0.0013410954664752062,-0.002816081257247749,-0.0004869752875394928
2021-09-14,0.0473592610325122,0.007087026323590928,-0.00017618407943054137,0.006184102473777431
2021-09-15,0.023015462091804384,-0.006815496808666444,0.0017773240038228,0.0072788767527367515
2021-09-17,-0.01886461239205406,-0.023990180436455177,0.0021736179624145535,-0.0169491804500721
2021-09-20,-0.09358897597906202,0.0070881583634456735,0.003909096013416491,-0.014618903987232645
2021-09-21,-0.050185206746199196,0.00805991076076995,0.005017408004738044,0.005349941643040923
2021-09-22,0.07079311406361999,0.000394116650830556,0.00048511018884034307,0.010037964183986725
2021-09-23,0.0303064775724482,-0.01632239590082285,-0.0020836262924471827,0.002452936497036484
2021-09-24,-0.04578111561282838,0.0011443611923540598,-0.0016856503318173344,-0.006967136559322573
2021-09-27,-0.014099511114093799,0.00017148587557769268,2.9866376499931846e-05,0.009643155402000003
2021-09-28,-0.02844007873591181,-0.00811425781249997,0.0017952580268483231,-0.013043234031007378
2021-09-29,0.012911568502261384,-0.008238304197409896,0.011959914490931256,0.0031239709523704917
2021-09-30,0.05356827518164842,0.019634068445033348,0.008427611966764337,0.005891038610883026
2021-10-01,0.09878873042688929,0.0009684675694106026,0.005575299430682357,-0.0063344655268104955
2021-10-04,0.020698758241741277,0.0052361702742600436,-0.009565701957744532,-0.003860344280589345
2021-10-05,0.048905889117254686,-0.003736822425772557,0.004084626862339347,0.003814171863370852
2021-10-06,0.0746704982911468,0.0005114937636678807,0.0033460656748420803,-0.0016149248805159555
2021-10-07,-0.02809653406297008,-0.0014768392990273105,-0.0006173555540534004,-0.0019128747690806414
2021-10-08,0.0030082765538104184,-0.0009101630147998474,0.0047004787785842606,0.005103302566461743
2021-10-11,0.06516734609560992,-0.0009679856487631033,0.0033416713509721863,0.00997580394126496
2021-10-12,-0.025114999851183484,0.002108784505683081,0.005976401621404781,0.003661971106603934
2021-10-13,0.02426861834211813,0.020133026992374514,-0.0032138645863907245,-0.00044385882877784333
2021-10-14,-0.001386283921372633,0.0016725205339054305,-0.01089033617706947,0.006318259934054993
2021-10-15,0.07453440740995654,-0.0164189908174478,-0.0005789686729600341,0.012622508962270462
2021-10-18,0.007015768784613963,-0.0013580253565299572,-0.009483074878045783,-0.002127861850635404
2021-10-19,0.036047967727284025,0.002776463173266297,0.0024818873592853397,-0.005377151676232983
2021-10-20,0.026934175102288238,0.00813698638830096,-0.008599082639839772,-0.001994767239511197
2021-10-21,-0.057319313661295834,-0.0016254831308486484,-2.9616483516070602e-05,-0.005318508890460594
2021-10-22,-0.024399647264276236,0.008028323164233742,0.003545688551758186,-0.0025065455154649197
2021-10-25,0.03867969945717453,0.005847953216374213,-0.005139630401144513,-0.001076503003330509
2021-10-26,-0.04244985266320056,-0.007364368121885345,-0.0009114014268387649,0.007192007085748076
2021-10-27,-0.03116779376295975,0.0029006935816493495,0.00130939028672028,-0.009423873168549757
2021-10-28,0.03658793903693369,0.002057929318445284,0.005341865207642904,-0.009006387068207444
2021-10-29,0.02648913766352501,-0.01032414289408956,0.003624796546692677,0.0011902708468325418
2021-11-01,-0.01966251984653955,0.0067863015064146825,0.00855313632313881,0.006693099726013507
2021-11-03,0.032221289343341564,-0.01754776916517875,0.011073975544970693,0.004327836569492982
2021-11-04,-0.024103783966732184,0.0166704608874213,-0.01196325387141206,-6.453088269586793e-05
2021-11-05,-0.005313959884109654,0.013050766544373982,0.0006916237076530773,0.00201451759939264
2021-11-08,0.1053755604568023,0.006055934734722435,-0.008425014962445632,0.005262371567035906
2021-11-09,-0.008806096371717143,0.001532191485392076,-0.0019560508799795207,-0.002628962198370388
2021-11-10,-0.029513867421399387,0.009507171280887183,-0.0006786849402860007,-0.007862027558959261
2021-11-11,-0.0006965054346836919,0.008443372911925984,0.014136841274271061,5.0542726131030946e-05
2021-11-12,-0.01222509636324598,0.002522581239459143,0.0014573727045801288,-0.005308228944711391
2021-11-16,-0.06226539935256625,-0.007655682124963148,-0.002017296100451871,-0.005269797436417423
2021-11-17,0.003436857419438999,0.008685787547471291,0.007720321734250968,-0.0022751177643345333
2021-11-18,-0.05674983989800575,-0.004653126918264139,-0.005223156616212865,-0.0041757649064331215
2021-11-19,0.020677857806173483,-0.005266012266590514,0.005526723382515142,-0.00040620983096950614
2021-11-22,-0.031491781625866744,-0.024416568908864678,0.004881588561953976,-0.006184109664949866
2021-11-23,0.022735855747423095,-0.012458471760797396,0.006368879906607727,0.012262931054488613
2021-11-24,-0.02238438701660228,0.0003364034684258943,0.012946697684011133,-0.005248598898743406
2021-11-25,0.017666069374003168,0.004091726320285094,0.006367157025685799,-0.0043862317678228235
2021-11-26,-0.06468677053655503,-0.0034051443021123617,0.010448176887560834,-0.02236998456790118
2021-11-29,0.07908940298355094,-0.0016803898044864818,0.004860257133295853,0.00613792251591061
2021-11-30,-0.013858989986877734,-0.004881374069370614,-0.0022458499044420988,-0.001959624102976454
2021-12-01,0.003936508510805847,0.004510599971877527,-0.012407250015241567,0.0062062245065421795
2021-12-02,-0.013140205787574133,-0.011731042153381721,0.0027913895928630694,0.018401739813353357
2021-12-03,-0.05098586481791345,0.01209748930472121,-0.007592771472626714,-0.006481579276986671
2021-12-06,-0.05626342862927458,-0.002525252525252486,-0.004108196593354818,0.00016343822768427607
2021-12-07,0.002322159783127109,0.002869184577179995,0.00012718053956195519,0.006179610796522628
2021-12-08,-0.00385184874717448,0.00044881007465624734,-0.009211373329327532,0.00270999487536705
2021-12-09,-0.05608726213196957,-0.004934422287571905,-0.004869642923389428,0.0035597978792547558
2021-12-10,-0.00899511908452133,0.004677137914072427,0.001189939501306414,-0.0004789229311455978
2021-12-13,-0.010706791620439637,0.0019070191079164633,-0.0035511913884314072,-0.015509756151696807
2021-12-14,-0.00267125345649466,-0.008901093869696508,0.005618813152146851,0.01630921025515164
2021-12-15,0.04900151967252708,-0.004405811523136682,0.010731833803304891,-0.001518469232988151
2021-12-16,-0.025181582897818466,0.01928968595877656,-0.008751696095620431,0.004307714436905474
2021-12-17,-0.030699007215741814,0.004007610675737183,-0.010164812294841563,0.01937006393109364
2021-12-20,0.014677518097484077,-0.005599344374567328,0.0004754766722350201,-0.014423840969716162
2021-12-21,0.04386356169401262,-0.0032334988658628827,-0.0035478975788036937,0.0089381514785285
2021-12-22,-0.006295931447672265,0.007662593536998719,0.003232918944436447,0.006100946824588727
2021-12-23,0.04433669194360079,0.005328583323728875,-0.0053836282849837325,0.004729865366706498
2021-12-27,-0.0028378931149228848,-0.0017115590048087936,-0.004982955760496122,0.011560074378462515
2021-12-28,-0.06025942562091624,0.0011614266989063982,0.0037073861164660382,-0.000395762292376034
2021-12-29,-0.02404227880624954,-0.0028173548356554834,-0.001034565784376329,-0.009195431141904131
2021-12-30,0.01579112126431248,0.004210279590453503,-0.005043042777660434,0.008082065646177972
